id,z1,z2
seq3516,7.6970468,14.430245
seq3517,6.949993,12.346112
seq3518,9.171166,12.7945
seq3519,6.2265134,14.114131
seq3520,7.433854,13.046243
seq3521,7.36328,12.537342
seq3522,5.7406464,13.293147
seq3523,6.771744,13.551194
seq3524,9.276519,12.214929
seq3525,-3.4203556,5.4708643
seq3526,10.90588,6.5905695
seq3527,2.848665,-0.7377667
seq3528,6.3225503,13.008933
seq3529,7.7514954,13.860406
seq3530,6.179955,12.847258
seq3531,4.707567,14.747587
seq3532,7.085056,13.176932
seq3533,5.654223,14.860692
seq3534,11.264455,2.1154046
seq3535,4.13968,15.41449
seq3536,2.6518111,-1.4796941
seq3537,9.214272,14.889489
seq3538,-3.680617,5.073001
seq3539,11.699181,5.9030743
seq3540,5.486219,13.775655
seq3541,7.6675787,12.815828
seq3542,11.211182,7.3619146
seq3543,5.0826383,11.91798
seq3544,10.604378,6.006178
seq3545,7.6906114,14.803273
seq3546,2.2569435,-0.80878943
seq3547,1.8487133,-1.186028
seq3548,7.2760496,14.826666
seq3549,7.591452,11.2727785
seq3550,7.5053844,13.0005455
seq3551,5.7745023,11.987074
seq3552,2.6096518,-1.4284965
seq3553,11.213497,2.0229094
seq3554,2.9342725,-0.82786286
seq3555,3.9104803,15.060937
seq3556,1.9443908,-2.552029
seq3557,9.960722,7.474872
seq3558,9.200978,6.5244393
seq3559,10.610046,5.9852514
seq3560,4.4264536,15.062903
seq3561,4.837528,16.046616
seq3562,9.258806,14.9146385
seq3563,4.9493117,13.129907
seq3564,1.688518,-2.2285187
seq3565,7.316298,12.910543
seq3566,9.826764,11.241764
seq3567,11.311953,2.2569692
seq3568,5.4897747,13.355936
seq3569,4.271776,15.614369
seq3570,9.560812,7.1775804
seq3571,2.7753112,-1.3161432
seq3572,9.241607,6.672806
seq3573,11.832632,1.813251
seq3574,11.118197,7.1124988
seq3575,10.974234,1.8268211
seq3576,9.725548,7.3523006
seq3577,1.884158,-1.5977573
seq3578,6.678311,12.653482
seq3579,6.560249,13.723101
seq3580,11.069271,1.952716
seq3581,5.0729027,13.488056
seq3582,8.89402,12.622629
seq3583,10.291326,8.121073
seq3584,11.129679,1.9509503
seq3585,4.5390186,14.376625
seq3586,-3.7779834,4.846624
seq3587,5.9197297,13.404328
seq3588,8.849831,12.032416
seq3589,11.226268,2.1380363
seq3590,6.572297,15.615711
seq3591,9.914321,7.1868873
seq3592,5.405393,11.79675
seq3593,6.640633,15.612832
seq3594,3.9629138,15.205875
seq3595,10.151109,4.051365
seq3596,7.7765226,14.50803
seq3597,11.554175,2.4428
seq3598,6.7437797,12.636812
seq3599,9.765457,7.169058
seq3600,2.957818,-0.59789604
seq3601,8.978708,7.548144
seq3602,9.252749,15.005267
seq3603,7.3285866,14.861295
seq3604,9.5022955,7.465567
seq3605,9.925179,11.23768
seq3606,7.496788,12.841434
seq3607,9.831639,8.05078
seq3608,2.763458,-1.6305434
seq3609,1.8476009,-1.4729388
seq3610,7.04621,15.063869
seq3611,4.435047,14.671112
seq3612,6.4428544,13.693941
seq3613,5.182288,15.080332
seq3614,7.1019135,14.987775
seq3615,10.852058,13.419369
seq3616,-3.8413622,4.998766
seq3617,6.455145,15.824162
seq3618,4.6955466,15.794157
seq3619,5.987957,11.840301
seq3620,6.4071207,15.073315
seq3621,5.2782955,11.97103
seq3622,2.1106815,-1.0805798
seq3623,4.2580876,14.957102
seq3624,10.251583,4.374616
seq3625,7.331259,15.44828
seq3626,6.4311686,15.718977
seq3627,5.127828,16.01929
seq3628,11.35006,6.7038674
seq3629,7.487752,7.376943
seq3630,11.515316,2.2268069
seq3631,9.559575,7.994405
seq3632,11.136736,6.0389695
seq3633,5.5855937,13.990985
seq3634,-3.6912498,5.145432
seq3635,7.9664536,13.020676
seq3636,9.8549795,12.449283
seq3637,5.8073564,11.85782
seq3638,8.886799,14.140086
seq3639,5.1587214,15.164314
seq3640,8.919317,7.1872973
seq3641,5.369244,13.486897
seq3642,9.026917,14.133745
seq3643,5.389837,13.919847
seq3644,7.07177,11.833605
seq3645,9.141823,6.4185762
seq3646,8.493021,7.077542
seq3647,4.423119,15.635358
seq3648,4.8483906,14.186956
seq3649,7.196656,13.269602
seq3650,5.4341235,14.665353
seq3651,5.890938,11.989799
seq3652,5.685756,11.753012
seq3653,8.957976,13.958339
seq3654,7.2658634,13.697074
seq3655,5.433041,14.226404
seq3656,6.233556,14.888929
seq3657,5.148936,12.894481
seq3658,7.4663506,15.425467
seq3659,9.830068,11.21589
seq3660,5.2982044,12.028137
seq3661,6.8914304,13.614981
seq3662,5.7969127,13.312792
seq3663,6.4129753,15.111472
seq3664,11.0934515,1.9292889
seq3665,7.3791895,7.30101
seq3666,9.135837,7.120085
seq3667,11.711052,6.608997
seq3668,11.26343,2.029327
seq3669,-4.0682898,5.11057
seq3670,11.469849,6.7546496
seq3671,5.1739397,16.08302
seq3672,2.2210398,-1.8701314
seq3673,-3.720057,5.4149075
seq3674,6.6260033,15.64377
seq3675,10.868918,5.8567705
seq3676,4.611865,15.534209
seq3677,-3.8291688,5.192188
seq3678,7.356567,15.040176
seq3679,10.756188,1.7933071
seq3680,10.571096,1.9047987
seq3681,9.1927395,6.073269
seq3682,9.586426,5.8820796
seq3683,10.509398,6.9425583
seq3684,2.8503907,-1.4528576
seq3685,10.218065,4.0288615
seq3686,10.84349,1.8159138
seq3687,1.9510447,-1.7140841
seq3688,5.686439,13.444404
seq3689,2.093132,-0.88819265
seq3690,5.599047,12.210241
seq3691,5.825368,14.76913
seq3692,7.055977,14.460434
seq3693,12.305501,6.150997
seq3694,7.2240963,12.995211
seq3695,6.4548106,12.339439
seq3696,4.577741,14.809704
seq3697,10.22608,4.9171486
seq3698,5.5618377,14.971987
seq3699,10.2385645,11.755817
seq3700,6.1803117,11.807697
seq3701,5.235392,15.147874
seq3702,-3.6565726,5.417306
seq3703,2.126932,-0.68505865
seq3704,-3.713113,5.5238767
seq3705,10.178567,6.469401
seq3706,7.8810697,14.075533
seq3707,4.867364,14.194725
seq3708,2.575683,-0.23045051
seq3709,7.6699004,7.4414783
seq3710,-3.8498828,4.9391665
seq3711,10.796262,6.7621818
seq3712,7.118037,14.823653
seq3713,7.3864074,12.503076
seq3714,11.947773,6.240852
seq3715,2.0297232,-1.8581489
seq3716,5.656378,13.923287
seq3717,7.698903,8.368428
seq3718,5.594699,11.697093
seq3719,11.686034,7.6142974
seq3720,11.38964,7.624847
seq3721,10.244685,4.5498266
seq3722,6.391843,14.414165
seq3723,8.863071,14.556764
seq3724,10.535063,5.908098
seq3725,11.371781,2.1387124
seq3726,4.381229,15.815901
seq3727,7.5621376,12.884513
seq3728,9.581541,7.5701675
seq3729,2.062343,-1.8903707
seq3730,7.4256783,7.3440437
seq3731,11.258272,6.235674
seq3732,8.866323,14.591317
seq3733,11.122512,1.9483349
seq3734,4.857305,14.840994
seq3735,2.482893,-0.25422314
seq3736,10.792433,6.3105383
seq3737,7.502927,11.049233
seq3738,5.773796,12.776269
seq3739,4.316455,13.949056
seq3740,11.591034,6.5208178
seq3741,2.464213,-2.2493384
seq3742,8.126818,12.349358
seq3743,11.311752,5.703807
seq3744,2.4057252,-2.397833
seq3745,10.1549015,5.8471117
seq3746,7.600827,7.4857607
seq3747,7.0221786,13.136201
seq3748,5.871282,15.8824415
seq3749,4.41372,15.56429
seq3750,2.9902472,-0.9250815
seq3751,7.7616844,13.140829
seq3752,11.018788,1.896765
seq3753,7.779383,13.573897
seq3754,8.8116665,7.534794
seq3755,11.185932,5.668873
seq3756,7.011543,13.769545
seq3757,2.2360559,-1.3385648
seq3758,9.646276,5.8607483
seq3759,11.721199,6.190345
seq3760,9.186037,14.943744
seq3761,9.558271,6.1951013
seq3762,2.4577942,-2.2402205
seq3763,6.1321855,13.849788
seq3764,11.606396,6.6472936
seq3765,6.3670616,14.633542
seq3766,7.4066887,14.493989
seq3767,7.7067456,13.159184
seq3768,6.88789,13.183518
seq3769,7.074867,12.554241
seq3770,5.4762692,13.092898
seq3771,4.6898975,15.507325
seq3772,9.808547,6.1325717
seq3773,7.6386967,13.330566
seq3774,10.721302,2.1104474
seq3775,1.8235538,-2.0085156
seq3776,9.155015,7.8321104
seq3777,11.121614,7.66293
seq3778,2.363249,-1.2364023
seq3779,2.6512506,-0.39503846
seq3780,7.706229,7.5408173
seq3781,-3.5897596,4.9648533
seq3782,7.144126,12.806815
seq3783,10.502489,7.5486827
seq3784,4.187345,15.570577
seq3785,7.167436,14.033483
seq3786,11.437148,7.26496
seq3787,9.839619,6.2219305
seq3788,11.20517,2.0344613
seq3789,5.653684,14.7457485
seq3790,10.406895,6.07362
seq3791,6.030932,13.363021
seq3792,-3.9496355,5.0029316
seq3793,7.1547337,12.836733
seq3794,7.9554925,13.340144
seq3795,11.373623,6.5248723
seq3796,10.6230545,3.4798834
seq3797,6.4579525,11.988128
seq3798,6.70943,12.555594
seq3799,11.510831,5.973012
seq3800,9.004747,14.997564
seq3801,7.1444,14.005514
seq3802,6.827247,12.897652
seq3803,7.774809,13.125831
seq3804,10.400044,7.108424
seq3805,2.2957737,-0.9609644
seq3806,9.221256,15.054281
seq3807,9.28037,6.2936683
seq3808,5.4946766,11.969493
seq3809,6.7693734,12.616773
seq3810,10.600166,1.7188854
seq3811,-3.932891,5.4005184
seq3812,5.730863,13.2528
seq3813,7.9116635,12.295309
seq3814,8.868571,15.119673
seq3815,4.1294293,14.359417
seq3816,7.5297985,12.350153
seq3817,10.2756815,11.782775
seq3818,9.77064,5.9937396
seq3819,10.783939,7.653138
seq3820,9.490246,7.4640064
seq3821,10.617621,5.759734
seq3822,9.051304,12.703846
seq3823,10.412307,5.9429045
seq3824,5.043875,16.23617
seq3825,6.204714,12.304419
seq3826,10.951439,7.7757416
seq3827,4.4555764,15.586742
seq3828,1.7174956,-2.1066697
seq3829,6.100222,12.189321
seq3830,2.4835346,-0.95011723
seq3831,5.9997425,13.588543
seq3832,7.850789,13.125584
seq3833,7.617636,13.511119
seq3834,10.141039,4.442444
seq3835,7.202138,13.664884
seq3836,9.802927,7.205812
seq3837,4.8913875,13.526822
seq3838,4.805337,15.427432
seq3839,9.541859,14.565933
seq3840,10.688758,7.0953426
seq3841,6.0510335,11.715793
seq3842,12.124331,6.8664136
seq3843,9.838401,6.0437016
seq3844,2.1965435,-1.9620079
seq3845,11.259388,2.0230417
seq3846,11.4942045,2.2623484
seq3847,5.273533,15.607973
seq3848,7.7387214,13.028182
seq3849,5.0330396,14.286861
seq3850,1.7155064,-2.0043144
seq3851,2.8260221,-1.2293944
seq3852,6.0174274,12.00138
seq3853,10.201521,6.2433996
seq3854,8.042449,12.47262
seq3855,12.228089,6.5814
seq3856,7.698277,14.295575
seq3857,7.5774837,7.4703603
seq3858,4.6817803,15.473153
seq3859,4.621934,13.979297
seq3860,5.487968,12.250143
seq3861,6.866059,12.156932
seq3862,11.133804,1.9680241
seq3863,10.269571,6.7328286
seq3864,10.225863,5.8152485
seq3865,-3.6060371,5.5344243
seq3866,4.5180507,14.306542
seq3867,4.4174504,14.7088995
seq3868,10.819956,1.8725268
seq3869,-3.9948375,5.433564
seq3870,1.8847028,-1.9131823
seq3871,6.687063,11.9136095
seq3872,2.61645,-2.1716206
seq3873,9.684354,6.261667
seq3874,5.578307,14.154058
seq3875,-3.8314772,4.87472
seq3876,10.164151,4.012621
seq3877,10.588626,7.6321244
seq3878,6.581549,14.556425
seq3879,10.761582,6.0869985
seq3880,11.050691,5.94229
seq3881,7.5238924,12.875285
seq3882,6.238726,12.070748
seq3883,2.2148013,-0.469736
seq3884,5.1618032,11.746718
seq3885,7.173396,14.85021
seq3886,-3.8967328,5.425631
seq3887,11.28694,2.311808
seq3888,10.707181,6.1000514
seq3889,4.510298,14.483535
seq3890,4.506676,13.40825
seq3891,5.8242087,13.122816
seq3892,6.024863,14.676057
seq3893,4.4476705,14.299003
seq3894,4.373553,15.388235
seq3895,10.436369,7.769247
seq3896,7.003661,14.864478
seq3897,2.222401,-2.2142332
seq3898,10.52701,7.112019
seq3899,8.692018,12.53752
seq3900,-3.615603,5.5144677
seq3901,7.5345564,13.761157
seq3902,4.6452208,12.867742
seq3903,7.3348355,15.4724865
seq3904,11.468401,2.2565315
seq3905,2.4807029,-0.75972044
seq3906,4.7526913,12.422309
seq3907,6.2287245,12.879652
seq3908,4.682222,12.816684
seq3909,1.868416,-2.0872724
seq3910,9.62115,13.926742
seq3911,8.889363,15.093333
seq3912,7.65498,13.342611
seq3913,10.135668,11.951724
seq3914,5.3288198,14.576248
seq3915,10.948785,6.6808896
seq3916,10.437664,6.007904
seq3917,6.348417,13.939404
seq3918,5.4436255,12.021686
seq3919,7.7478724,7.5854125
seq3920,6.0501037,12.250012
seq3921,12.305799,6.59498
seq3922,7.13428,14.400817
seq3923,4.939002,15.325264
seq3924,2.6473742,-0.5196849
seq3925,8.7160845,14.811318
seq3926,4.2406983,15.158149
seq3927,9.511386,6.623725
seq3928,9.201327,7.28219
seq3929,7.5261765,7.432483
seq3930,10.161973,6.068285
seq3931,8.45036,14.48649
seq3932,7.6566663,7.5150847
seq3933,4.7902064,15.281178
seq3934,10.016258,6.071809
seq3935,1.9623755,-1.2848926
seq3936,2.8632221,-0.41549152
seq3937,9.9725685,5.78483
seq3938,11.253566,7.6939826
seq3939,7.653475,12.611204
seq3940,-3.7393868,4.8716006
seq3941,5.593134,14.17905
seq3942,7.0863037,12.7266
seq3943,1.9759144,-1.1074021
seq3944,-3.9353633,5.5519996
seq3945,-3.793365,4.8751063
seq3946,9.909521,6.3819838
seq3947,11.149502,7.3572974
seq3948,11.296405,6.7092133
seq3949,4.260205,13.759026
seq3950,6.20152,12.804991
seq3951,4.9747977,15.332151
seq3952,9.882909,11.206731
seq3953,-4.040566,5.373142
seq3954,5.039317,13.694595
seq3955,6.3854866,14.566137
seq3956,4.2330527,15.450029
seq3957,2.773076,-1.0217645
seq3958,8.586646,12.569578
seq3959,10.070849,4.457059
seq3960,10.082738,5.48473
seq3961,9.258141,14.202734
seq3962,11.286662,6.66106
seq3963,6.65925,14.478361
seq3964,9.713424,8.005272
seq3965,4.8355517,15.891766
seq3966,-4.075765,5.355768
seq3967,5.2352066,14.293263
seq3968,10.319766,4.784436
seq3969,9.2683735,14.668843
seq3970,2.0402548,-2.73191
seq3971,10.673361,7.6764355
seq3972,2.6530585,-1.4344456
seq3973,9.892002,11.227747
seq3974,11.14133,2.174963
seq3975,4.31349,15.599034
seq3976,7.8321686,8.251508
seq3977,8.95,13.943088
seq3978,5.024,12.208633
seq3979,1.9665732,-2.0469885
seq3980,6.114355,13.564259
seq3981,6.3677306,13.803315
seq3982,2.7428312,-1.5099535
seq3983,8.730548,7.0408745
seq3984,5.1727557,15.142882
seq3985,2.3177936,-0.9528703
seq3986,4.5876126,15.267132
seq3987,8.823912,14.147837
seq3988,9.513464,5.8585253
seq3989,5.6938853,15.697785
seq3990,2.8251386,-0.3206423
seq3991,6.696269,12.044723
seq3992,9.542095,6.2249856
seq3993,7.294627,12.494015
seq3994,10.758811,6.3343983
seq3995,6.0078464,12.569306
seq3996,9.870694,7.9177523
seq3997,10.319657,5.925758
seq3998,6.642988,11.907139
seq3999,4.7561545,15.66271
seq4000,6.7577,13.259518
seq4001,9.998086,4.1375613
seq4002,9.81192,7.584576
seq4003,6.722414,14.64046
seq4004,8.531078,14.290424
seq4005,6.405103,13.589442
seq4006,5.262626,12.804103
seq4007,6.677529,14.514631
seq4008,-3.9252439,4.9200654
seq4009,11.704092,7.3364463
seq4010,8.902105,14.5031595
seq4011,5.840981,15.693762
seq4012,2.1793492,-1.561145
seq4013,-4.0086956,5.380967
seq4014,-3.4546618,5.4713087
seq4015,2.676353,-0.36298543
seq4016,7.729724,13.2508545
seq4017,5.2738023,12.292115
seq4018,10.091478,6.626211
seq4019,11.595599,6.102838
seq4020,4.940276,12.382706
seq4021,-3.6199174,5.4731426
seq4022,10.494192,5.8356595
seq4023,6.641836,15.544727
seq4024,2.4530995,-0.88961506
seq4025,8.807815,14.4466715
seq4026,7.7542105,13.0317955
seq4027,10.760307,7.3847866
seq4028,10.275196,7.8130746
seq4029,10.628629,6.9843035
seq4030,10.322965,5.880748
seq4031,11.483005,2.4637969
seq4032,4.651877,15.084396
seq4033,2.4303956,-1.4230213
seq4034,4.2739882,15.687283
seq4035,9.729981,7.7320733
seq4036,5.766229,13.155525
seq4037,11.088843,5.456756
seq4038,7.466261,15.06505
seq4039,11.493198,6.334923
seq4040,2.407696,-2.269707
seq4041,11.563047,2.5234587
seq4042,10.389907,7.364002
seq4043,4.6965804,14.314462
seq4044,4.904134,12.346115
seq4045,4.764277,12.564289
seq4046,12.50324,6.0119348
seq4047,5.0903134,16.101873
seq4048,10.3212,4.0416813
seq4049,7.3372407,14.999823
seq4050,-3.3894093,5.4467444
seq4051,2.9585936,-1.0817137
seq4052,10.484065,7.7526875
seq4053,10.77959,1.9340246
seq4054,6.664814,15.498868
seq4055,6.44588,13.334037
seq4056,9.522383,12.702688
seq4057,4.649828,13.985293
seq4058,9.713409,13.746267
seq4059,6.2372966,12.281205
seq4060,6.522643,11.834696
seq4061,7.4685636,10.927604
seq4062,5.725338,15.204789
seq4063,2.2297788,-1.5855552
seq4064,12.179603,6.4133644
seq4065,10.4771185,7.1988173
seq4066,5.8373957,12.974668
seq4067,7.241891,14.676191
seq4068,4.821605,15.729362
seq4069,4.228566,14.632641
seq4070,7.199045,13.483374
seq4071,9.478306,7.9788284
seq4072,4.3989024,14.525022
seq4073,10.843786,6.6394525
seq4074,-3.5974834,5.241535
seq4075,9.9477625,7.807381
seq4076,10.9074,1.9408873
seq4077,4.431501,13.513333
seq4078,10.831093,7.354225
seq4079,5.6969166,15.042234
seq4080,5.497026,13.457339
seq4081,4.5176525,13.351987
seq4082,10.771913,1.8846976
seq4083,1.9597456,-0.9870187
seq4084,8.721629,13.236328
seq4085,2.9460337,-0.41645154
seq4086,5.0500546,13.249213
seq4087,6.8708267,13.184997
seq4088,6.0218754,12.321127
seq4089,1.9545859,-2.0078886
seq4090,9.094671,14.951146
seq4091,9.412297,6.1704655
seq4092,7.4208155,7.330409
seq4093,9.204625,14.295764
seq4094,2.3993335,-2.293807
seq4095,9.9408455,11.275858
seq4096,10.562736,6.1284
seq4097,11.240106,2.3174999
seq4098,4.8068886,14.208816
seq4099,12.013259,6.535561
seq4100,8.738751,13.205207
seq4101,10.1735525,4.0568943
seq4102,6.2504964,11.736625
seq4103,5.346377,14.653929
seq4104,11.536252,2.317039
seq4105,7.7281075,8.342581
seq4106,10.831878,6.3452682
seq4107,4.29286,15.525214
seq4108,7.4201612,14.591642
seq4109,4.5588775,13.943459
seq4110,9.402015,6.075564
seq4111,11.478465,2.2914011
seq4112,8.9197035,7.440847
seq4113,-3.6679351,4.9303617
seq4114,5.3497844,11.792431
seq4115,5.242635,13.393571
seq4116,9.560704,12.259112
seq4117,11.006281,2.1515944
seq4118,4.899077,16.073256
seq4119,4.97302,15.192895
seq4120,6.826376,12.201004
seq4121,-3.7301354,5.2971163
seq4122,5.6555724,15.057647
seq4123,6.3074756,12.201303
seq4124,7.720966,13.033797
seq4125,10.164209,11.8609915
seq4126,8.046993,12.401451
seq4127,4.464901,13.019904
seq4128,5.262334,11.9028635
seq4129,11.546023,7.0740848
seq4130,11.6296015,6.7589035
seq4131,7.1308627,12.616795
seq4132,10.464917,7.5355053
seq4133,10.160492,5.8892345
seq4134,7.919319,13.469057
seq4135,2.20911,-1.2177025
seq4136,6.054423,13.566376
seq4137,11.679264,7.335876
seq4138,4.769887,13.029803
seq4139,11.299343,7.6344047
seq4140,4.5629215,15.971736
seq4141,7.458101,15.480121
seq4142,11.550518,6.0169716
seq4143,7.625992,13.770553
seq4144,2.075507,-0.93833673
seq4145,2.5246363,-0.9764168
seq4146,5.766046,13.813392
seq4147,10.836732,7.4398537
seq4148,4.9900804,16.23291
seq4149,6.054126,13.397685
seq4150,7.5851827,15.061455
seq4151,8.959593,11.948416
seq4152,5.450705,12.004031
seq4153,7.442273,7.345077
seq4154,7.3482833,10.787912
seq4155,11.372516,7.4941635
seq4156,9.145312,7.3990064
seq4157,5.85078,13.122631
seq4158,9.718009,5.8039913
seq4159,5.6580224,12.652469
seq4160,10.015639,7.8022313
seq4161,2.4904912,-0.43922776
seq4162,2.3352857,-0.94807374
seq4163,10.759658,1.8941127
seq4164,7.0748234,10.973868
seq4165,11.244024,2.6158147
seq4166,7.57941,15.17216
seq4167,2.8797176,-0.8048802
seq4168,9.986952,7.2630734
seq4169,10.412852,7.473301
seq4170,6.570994,14.237618
seq4171,9.326778,7.2127843
seq4172,9.732849,13.9279585
seq4173,1.8503826,-2.234363
seq4174,10.395258,6.2305303
seq4175,5.5997753,15.47892
seq4176,11.608223,2.3855739
seq4177,2.0671816,-1.7366258
seq4178,4.087454,15.406138
seq4179,7.9838033,13.832309
seq4180,10.054512,5.830864
seq4181,7.501889,7.413651
seq4182,6.6724586,13.596653
seq4183,-3.803192,5.448276
seq4184,9.567225,7.215489
seq4185,-3.8864245,4.9253216
seq4186,11.254321,2.4326584
seq4187,2.0887787,-1.6242996
seq4188,6.144484,12.84745
seq4189,6.29909,13.651255
seq4190,11.537317,6.8476486
seq4191,5.727205,15.028782
seq4192,10.978605,6.108978
seq4193,9.227497,6.2433686
seq4194,11.182138,2.1597097
seq4195,7.558212,15.353521
seq4196,7.9107614,13.8411045
seq4197,11.14532,6.468413
seq4198,6.274818,14.89943
seq4199,9.764552,13.871099
seq4200,4.5481057,15.308069
seq4201,7.5182967,12.848948
seq4202,11.533877,6.028037
seq4203,10.341466,7.067091
seq4204,1.6635407,-2.198648
seq4205,7.085944,10.873211
seq4206,2.251985,-0.9894796
seq4207,5.6194186,13.420718
seq4208,6.110541,14.185158
seq4209,9.147053,6.4186916
seq4210,6.2909265,12.508346
seq4211,9.640768,6.215447
seq4212,10.149735,11.856627
seq4213,2.315705,-2.3268528
seq4214,4.8421745,16.09848
seq4215,9.06242,14.636294
seq4216,5.5373516,13.435701
seq4217,9.159038,12.340392
seq4218,11.196255,6.664157
seq4219,6.5074077,13.88576
seq4220,5.0464435,12.648369
seq4221,10.004393,6.461022
seq4222,2.006017,-2.3347406
seq4223,7.372178,12.423247
seq4224,4.805249,12.427377
seq4225,12.405282,6.037426
seq4226,4.7616873,15.359071
seq4227,6.951895,12.756663
seq4228,10.52933,7.3908334
seq4229,5.0638585,13.342183
seq4230,4.8175406,13.174151
seq4231,6.0738263,11.654206
seq4232,11.675082,2.5910115
seq4233,6.8482223,12.071871
seq4234,7.259682,14.875002
seq4235,9.107356,11.887519
seq4236,2.3915825,-0.7272805
seq4237,10.114879,7.8446913
seq4238,2.441958,-1.7686535
seq4239,4.4166284,13.198505
seq4240,5.3441195,13.050409
seq4241,2.7003975,-1.0027988
seq4242,7.822655,13.064023
seq4243,8.984925,14.657072
seq4244,9.343969,6.3289876
seq4245,2.5604947,-0.30907014
seq4246,11.014266,7.223308
seq4247,4.8652086,14.69471
seq4248,2.256229,-1.6844032
seq4249,5.105765,11.95623
seq4250,7.0602264,14.886629
seq4251,5.2755327,15.451656
seq4252,2.2921784,-2.4963694
seq4253,6.2883363,11.576585
seq4254,5.808063,11.884633
seq4255,10.2605715,7.546075
seq4256,8.703174,14.500395
seq4257,4.666703,15.96408
seq4258,10.937653,1.8756677
seq4259,6.9149127,12.190331
seq4260,2.970575,-0.74958324
seq4261,2.3760245,-1.3415861
seq4262,4.3591046,15.602057
seq4263,11.440465,7.530022
seq4264,9.831865,12.401955
seq4265,8.991573,14.18128
seq4266,10.691949,5.541763
seq4267,7.332676,10.797074
seq4268,6.9408593,12.43688
seq4269,5.8411508,13.754262
seq4270,8.960487,14.944733
seq4271,3.999843,14.8649645
seq4272,7.4211698,15.0496025
seq4273,7.909193,12.899945
seq4274,7.4727635,13.0663595
seq4275,2.7708786,-0.936664
seq4276,5.130347,13.653258
seq4277,7.1824403,13.489758
seq4278,6.7678638,12.22671
seq4279,2.3653114,-1.561657
seq4280,10.059452,6.0158157
seq4281,9.318061,6.8379354
seq4282,9.544769,6.1811895
seq4283,6.3496475,13.437906
seq4284,2.659411,-1.6871306
seq4285,11.058884,2.0703049
seq4286,4.9635897,13.168872
seq4287,8.848538,14.3198395
seq4288,9.228345,7.370897
seq4289,9.713687,7.6918406
seq4290,11.016449,1.9886614
seq4291,12.075739,6.2585835
seq4292,4.613725,13.841556
seq4293,10.920884,13.425467
seq4294,11.34103,6.0617595
seq4295,7.8082943,15.441526
seq4296,9.468439,5.863693
seq4297,9.961755,4.1713157
seq4298,11.3291025,7.3811393
seq4299,9.810876,7.2082705
seq4300,10.090285,4.0267725
seq4301,5.027482,15.047076
seq4302,4.5214076,14.633251
seq4303,11.053639,1.9543681
seq4304,10.372462,5.946506
seq4305,10.419635,6.3443537
seq4306,11.348195,2.1624365
seq4307,8.893698,7.250577
seq4308,5.1683636,15.903571
seq4309,10.814527,1.8381604
seq4310,7.4149795,13.024546
seq4311,11.347734,7.4938097
seq4312,2.1797304,-1.06231
seq4313,6.6028695,13.748593
seq4314,6.82094,12.052416
seq4315,2.0704033,-0.8901099
seq4316,5.8008127,13.097186
seq4317,6.9556527,11.006166
seq4318,6.220371,12.299475
seq4319,10.118798,6.0487266
seq4320,11.627898,2.5565763
seq4321,9.256655,14.597542
seq4322,9.98918,7.800588
seq4323,6.9201407,10.955239
seq4324,6.345966,12.181018
seq4325,8.482618,11.641075
seq4326,6.6827602,15.731999
seq4327,6.7161775,13.68114
seq4328,2.432977,-1.2069306
seq4329,6.385641,14.041124
seq4330,2.0005162,-2.7935047
seq4331,6.558653,13.798702
seq4332,9.270772,6.168042
seq4333,5.69329,13.183235
seq4334,2.4799528,-0.4567702
seq4335,6.851124,15.587996
seq4336,10.119804,5.8552914
seq4337,5.5874343,14.859884
seq4338,7.4411235,15.004269
seq4339,9.247291,12.501985
seq4340,5.6108685,15.005424
seq4341,10.064478,7.570202
seq4342,6.371893,12.969913
seq4343,-4.111266,5.2893066
seq4344,6.7535048,14.999466
seq4345,5.383684,14.0624895
seq4346,11.332475,5.7084885
seq4347,4.186897,14.640396
seq4348,10.904997,13.438064
seq4349,11.54817,7.5185323
seq4350,10.857712,2.112329
seq4351,4.5774426,15.340616
seq4352,5.188105,13.372817
seq4353,10.825877,6.2215943
seq4354,6.533227,13.776614
seq4355,6.168378,13.588825
seq4356,7.5641437,7.3495994
seq4357,1.7625566,-2.3729303
seq4358,4.2132235,14.785514
seq4359,7.30184,14.624436
seq4360,1.8403052,-1.1950592
seq4361,5.0269084,13.9695425
seq4362,3.0174608,-0.64917684
seq4363,7.216015,15.209202
seq4364,9.773447,13.790962
seq4365,11.449155,2.156051
seq4366,2.6314626,-0.51144296
seq4367,11.946142,6.1591187
seq4368,7.9776893,13.179172
seq4369,5.8586454,15.678093
seq4370,5.0607224,16.27618
seq4371,8.226887,7.3569283
seq4372,7.7370787,11.662482
seq4373,-3.6033509,5.045839
seq4374,1.9587898,-2.7191877
seq4375,4.540973,15.770802
seq4376,10.597815,5.8012877
seq4377,4.566584,15.811158
seq4378,5.7430778,11.706052
seq4379,9.020356,12.007821
seq4380,5.9253244,15.715113
seq4381,9.620907,5.9873104
seq4382,9.070613,14.835973
seq4383,6.558027,13.932864
seq4384,10.618221,3.4796116
seq4385,10.876217,7.0985136
seq4386,8.65367,14.69975
seq4387,-3.7850523,5.535722
seq4388,2.1404417,-1.7281209
seq4389,5.4764566,13.14962
seq4390,5.3278103,13.141133
seq4391,-3.7990737,4.944153
seq4392,10.879615,7.3722577
seq4393,11.016415,2.1381836
seq4394,4.8929443,15.43886
seq4395,2.0174246,-1.6109538
seq4396,4.2804203,15.704848
